,origin,tweet_text,tweet_text_NER,tweet_text_NER_STEM,label
2780,ARC,"تظهر خريطة مروعة جديدة طبيعة الانتشار الذي لا يمكن وقفه لفيروس ""كورونا"" الجديد، في جميع أنحاء العالم. ويكشف الرسم البياني المذهل كيفية تحرك 5 ملايين من سكان ووهان الصينية، من نقطة صفر تفشي الفيروس، قبل وضع المدينة في الحجر الصحي","تظهر خريطة مروعة جديدة طبيعة الانتشار الذي لا يمكن وقفه لفيروس ""كورونا"" الجديد، في جميع أنحاء العالم. ويكشف الرسم البياني المذهل كيفية تحرك 5 ملايين من سكان ووهان الصينية، من نقطة صفر تفشي الفيروس، قبل وضع المدينة في الحجر الصحي","ظهر خريطة مروع جديد طبيعة انتشار الذي لا أمكن وقف فيروس "" كورونا "" جديد ، في جميع نحو عالم . كشف رسم بياني مذهل كيفية تحرك 5 مليون من ساكن ووهان صيني ، من نقطة صفر تفشي فيروس ، قبل وضع مدينة في حجر صحي",False
2781,4IF,وزير الصحة الروسي: اللقاح ضد كورونا جاهز لإجراء الاختبار الثالث., ORG : اللقاح ضد كورونا جاهز لإجراء الاختبار الثالث.,ORG : لقاح ضد كورونا جاهز إجراء اختبار ثالث .,True
2782,ARC,النجم رونالدو يحول فنادقه إلى مستشفيات لمعالجة ضحايا فيروس_كورونا_المستجد ، ويتكفل برواتب العمال والأطباء .. رسالة مختصرة .. ل تجار_الأزمات في بلادنا .. أين وطنيتكم ، أين إيمانكم .. أين شعوركم بالمسؤولية ؟ !! السعودية الرياض وزارة_الصحة كريستيانو,النجم  PER  يحول فنادقه إلى مستشفيات لمعالجة ضحايا  MISC  ، ويتكفل برواتب العمال والأطباء .. رسالة مختصرة .. ل تجار_الأزمات في بلادنا .. أين وطنيتكم ، أين إيمانكم .. أين شعوركم بالمسؤولية ؟ !! السعودية  LOC  وزارة_الصحة  PER ,نجم PER حال فندق إلى مستشفى معالجة ضحية MISC ، تكفل راتب عامل طبيب . . رسالة مختصر . . ل تاجر _ أزمة في بلد . . أين وطنية ، أين إيمان . . أين شعور مسؤولية ؟ ! ! سعودية LOC وزارة _ صحة PER,False
2783,ARC,هل الثوم يحمي من فيروس كورونا؟,هل الثوم يحمي من فيروس كورونا؟,هل ثوم حمى من فيروس كورونا ؟,False
2784,4IF,الرئيس الروسي فلاديمير بوتين يعلن تسجيل أول لقاح روسي ضد فايروس كورونا في العالم كورونا,الرئيس الروسي  PER  يعلن تسجيل أول لقاح روسي ضد  LOC  في  LOC ,رئيس روسي PER أعلن تسجيل أول لقاح روسي ضد LOC في LOC,True
2785,MFH,شعب إنتخب نفس الطبقة السياسية الفاسدة على مر 30 سنة كيف بدنا نتكل عليه يعمل عزل منزلي حدا يشرحلي! لا_داعي_للهلع سنموت_بعد_قليل كورونا_لبنان كورونا_الجديد لبنان_يتكروان لبنان_ينتفض كلنا_يعني_كلنا,شعب إنتخب نفس الطبقة السياسية الفاسدة على مر 30 سنة كيف بدنا نتكل عليه يعمل عزل منزلي حدا يشرحلي! لا_داعي_للهلع سنموت_بعد_قليل كورونا_ LOC  كورونا_الجديد  LOC _يتكروان  LOC _ينتفض كلنا_يعني_كلنا,شعب إنتخب نفس طبقة سياسي فاسد على مر 30 سنة كيف باد اتكل على عمل عزل منزل حد يشرحلي ! لا _ داعي _ هلع مات _ بعد _ قليل كورونا _ LOC كورونا _ جديد LOC _ يتكروان LOC _ انتفض كل _ عنى _ كل,False
2786,4IF,في العالم يتم تجربة لقاح الكورونا وغيره على فئران تجارب .. في الامارات الامر مختلف الاخبار_الحلوه,في العالم يتم تجربة لقاح الكورونا وغيره على فئران تجارب .. في الامارات الامر مختلف الاخبار_الحلوه,في عالم تم تجربة لقاح كورونا غير على فأر تجربة . . في إمارة أمر مختلف خبر _ حلوه,False
2787,4IF,روسيا تعلن الحرب على كورونا بأول لقاح فعال, LOC  تعلن الحرب على كورونا بأول لقاح فعال,LOC أعلن حرب على كورونا أول لقاح فعال,True
2788,4IF,"وزارة الصحة الاتحادية إدارة الإعلام والعلاقات العامة 3 مارس 2021م وصول 820,000 جرعة لقاح كوفيد 19 كدفعة أولى"," ORG   ORG  3 مارس 2021م وصول 820,000 جرعة لقاح كوفيد 19 كدفعة أولى",ORG ORG 3 مارس 2021 م وصول 820000 جرعة لقاح كوفيد 19 دفعة أولى,True
2789,ARC,دراسات علمية تؤكد أن المتشافين من فيروس_كورونا_المستجد يمكن الاستفادة من بلازما_الدم الخاصة بهم في علاج المصابين بالفيروس,دراسات علمية تؤكد أن المتشافين من فيروس_كورونا_المستجد يمكن الاستفادة من بلازما_الدم الخاصة بهم في علاج المصابين بالفيروس,دراسة علمي أكد أن متشاف من فيروس _ كورونا _ مستجد أمكن استفادة من بلازما _ دم خاص ب في علاج مصاب فيروس,True
2790,MFH,أهم النصائح لحماية نفسك من فيروس كورونا,أهم النصائح لحماية نفسك من فيروس كورونا,أهم نصيحة حماية نفس من فيروس كورونا,True
2791,ARC,الامارات تقريبا اول دولة عربية اعلنت تسجيل حالات كورونا وفيها جنسيات عربية واجنية كتير جدا ومع ذلك مشفناش ولا واحد اماراتى بيشتم فى والوافدين او بيطلب بتريحلهم الحقيقة شعب زايد اثبت انه شعب محترم ومثقف, LOC  تقريبا اول دولة عربية اعلنت تسجيل حالات كورونا وفيها جنسيات عربية واجنية كتير جدا ومع ذلك مشفناش ولا واحد اماراتى بيشتم فى والوافدين او بيطلب بتريحلهم الحقيقة شعب زايد اثبت انه شعب محترم ومثقف,LOC تقريب أول دولة عربي أعلن تسجيل حالة كورونا في جنسية عربي اجنية كتير جد مع ذلك مشفناش لا واحد اماراتى شتم في وافد أو طلب بتريحلهم حقيقة شعب زايد أثبت ان شعب محترم مثقف,True
2792,ARC,عمموا المنشور للفائده بعون الله الموز مفيد جدا وطارد ل كورونا_فيروس عمموا المنشور وانسخوا الصور وانشروا لتعم الفائده انشاء الله,عمموا المنشور للفائده بعون الله الموز مفيد جدا وطارد ل كورونا_فيروس عمموا المنشور وانسخوا الصور وانشروا لتعم الفائده انشاء الله,عمم منشور فائده عون الله موز مفيد جد طارد ل كورونا _ فيروس عمم منشور انسخ صور انشر عم فائده إنشاء الله,False
2793,4IF,خبر_عاجل للمدافعين عن ترامب الحكومة الألمانية تحاول ان توقف محاولات ترامب إغراء شركة ألمانية خاصة بالمال لتنقل بحوثها الى أمريكا. الشركة بصدد إيجاد لقاح ل فيروس_كورونا وترامب يريده لأمريكا فقط بحسب تقرير رويترز,خبر_عاجل للمدافعين عن  ORG  تحاول ان توقف محاولات ترامب إغراء  ORG  خاصة بالمال لتنقل بحوثها الى  LOC . الشركة بصدد إيجاد لقاح ل فيروس_كورونا  MISC  يريده ل LOC  فقط بحسب تقرير  PER ,خبر _ عاجل مدافع عن ORG حاول ان توقف محاولة ترامب إغراء ORG خاص مال نقل بحث الى LOC . شركة صدد إيجاد لقاح ل فيروس _ كورونا MISC أراد ل LOC فقط حسب تقرير PER,True
2794,MFH,وزارة الصحة : - تسجيل 80 إصابة جديدة ب فيروس_كورونا. - ارتفاع عدد المصابين ب كورونا إلى 1251. - حالات الإصابة موزعة على 43 ولاية. - تسجيل 25 حالة وفاة جديدة بفيروس كورونا. - ارتفاع عدد الوفيات إلى 130. - 90 حالة تماثلت للشفاء. ريح_في_دارك COVID 19 Algerie, ORG  : - تسجيل 80 إصابة جديدة ب فيروس_كورونا. - ارتفاع عدد المصابين ب كورونا إلى 1251. - حالات الإصابة موزعة على 43 ولاية. - تسجيل 25 حالة وفاة جديدة بفيروس كورونا. - ارتفاع عدد الوفيات إلى 130. - 90 حالة تماثلت للشفاء. ريح_في_دارك COVID 19 Algerie,ORG : - تسجيل 80 إصابة جديد ب فيروس _ كورونا . - ارتفاع عدد مصاب ب كورونا إلى 1251 . - حالة إصابة موزع على 43 ولاية . - تسجيل 25 حالة وفاة جديد فيروس كورونا . - ارتفاع عدد وفاة إلى 130 . - 90 حالة ماثل شفاء . ريح _ في _ دار COVID 19 Algerie,True
2795,MFH,"هذا هو أخينا عثمان الذي توفي اليوم في المدية إثر إصابته ب:"" فيروس_كورونا رحمه الله تعالى وأسكنه فسيح جناته وألهم أهله الصبر والسلوان","هذا هو أخينا  PER  الذي توفي اليوم في المدية إثر إصابته ب:"" فيروس_كورونا رحمه الله تعالى وأسكنه فسيح جناته وألهم أهله الصبر والسلوان","هذا هو أخ PER الذي توفى يوم في مدية إثر إصابة ب : "" فيروس _ كورونا رحم الله تعالى أسكن فسيح جنة ولي أهل صبر سلوان",True
