,origin,tweet_text,tweet_text_NER,tweet_text_NER_STEM,label
1653,ARC,عملية بناء المستشفى الذي أعلنت الصين إنها ستنجزه خلال 6 أيام وسيتم تشغيله في 3 فبراير لعلاج فيروس كورونا,عملية بناء المستشفى الذي أعلنت  LOC  إنها ستنجزه خلال 6 أيام وسيتم تشغيله في 3 فبراير لعلاج فيروس كورونا,عملية بناء مستشفى الذي أعلن LOC إن ستنجز خلال 6 يوم تم تشغيل في 3 فبراير علاج فيروس كورونا,True
272,MFH,توسيع إجراءات الحجر الجزئي إلى 9 ولايات بسبب فيروس كورونا الولايات المعنية: باتنة، تيزي وزو ، سطيف ، قسنطينة، المدية الولايات المعنية: وهران، بومرداس ، الوادي و تيبازة القرار سيطبق ابتداء من السبت 28 مارس 2020 الحجر الجزئي سيكون من السابعة مساء إلى غاية الساعة السابعة صباحا,توسيع إجراءات الحجر الجزئي إلى 9 ولايات بسبب فيروس كورونا الولايات المعنية:  LOC ،  LOC  ،  LOC  ،  LOC ، المدية الولايات المعنية:  LOC ،  LOC  ،  LOC  و  LOC  القرار سيطبق ابتداء من السبت 28 مارس 2020 الحجر الجزئي سيكون من السابعة مساء إلى غاية الساعة السابعة صباحا,توسيع إجراء حجر جزئي إلى 9 ولاية سبب فيروس كورونا ولاية معني : LOC ، LOC ، LOC ، LOC ، مدية ولاية معني : LOC ، LOC ، LOC و LOC قرار طبق ابتداء من سبت 28 مارس 2020 حجر جزئي كان من سابع مساء إلى غاية ساعة سابع صباح,True
2924,4IF,اللقاح الروسي مشكوك في أمره ، لم يمر المرحلة الثالثة وهي الأهم وتم إعتماده في المرحلة الثانية وهو غير كاف حتى منظمة الصحة العالمية قالت أنها لا تملك معلومات كافية عنه . كورونا,اللقاح الروسي مشكوك في أمره ، لم يمر المرحلة الثالثة وهي الأهم وتم إعتماده في المرحلة الثانية وهو غير كاف حتى  ORG  قالت أنها لا تملك معلومات كافية عنه . كورونا,لقاح روسي مشكوك في أمر ، لم مر مرحلة ثالث هي أهم تم إعتماد في مرحلة ثاني هو غير كاف حتى ORG قال أن لا ملك معلومة كافي عن . كورونا,False
682,ARC,"""الصحة"": لا خطورة في تسلم الطرود البريدية من الصين.. و""كورونا"" لا ينتقل عبر البضائع","""الصحة"": لا خطورة في تسلم الطرود البريدية من  LOC .. و""كورونا"" لا ينتقل عبر البضائع",""" صحة "" : لا خطورة في سلم طرد بريدي من LOC . . و "" كورونا "" لا انتقل عبر بضاعة",True
2868,4IF,"رغم دخول بعض تجارب لقاح كورونا مراحلها الأخيرة.. ""الصحة العالمية"" تستبعد وجود حل قريب للأزمة وتحذر من موجة ثانية العربية","رغم دخول بعض تجارب لقاح كورونا مراحلها الأخيرة.. ""الصحة العالمية"" تستبعد وجود حل قريب للأزمة وتحذر من موجة ثانية العربية","رغم دخول بعض تجربة لقاح كورونا مرحلة أخير . . "" صحة عالمي "" استبعد وجود حل قريب أزمة حذر من موج ثاني عربي",True
2708,MFH,الترا_جزائر | كورونا تسجيل 112 إصابة جديدة بكورونا ارتفاع إجمالي الإصابات إلى 10810 حالة تسجيل 9 وفيات ارتفاع إجمالي الوفيات إلى 760 حالة تسجيل 98 حالة شفاء ارتفاع إجمالي حالات الشفاء إلى 7420 حالة,الترا_جزائر | كورونا تسجيل 112 إصابة جديدة بكورونا ارتفاع إجمالي الإصابات إلى 10810 حالة تسجيل 9 وفيات ارتفاع إجمالي الوفيات إلى 760 حالة تسجيل 98 حالة شفاء ارتفاع إجمالي حالات الشفاء إلى 7420 حالة,ترا _ جزائر | كورونا تسجيل 112 إصابة جديد كورو ارتفاع إجمالي إصابة إلى 10810 حالة تسجيل 9 وفاة ارتفاع إجمالي وفاة إلى 760 حالة تسجيل 98 حالة شفاء ارتفاع إجمالي حالة شفاء إلى 7420 حالة,True
970,MFH,مباشرة من البيت الابيض Whitehouse لم ينتبهوا للكاميرا مقطع مسرب لفريق عمل ترامب يتكلمون عن فيروس كورونا بأنه خدعة وبأن اللقاح موجود وانهم ملقحون ضده فلا داعي للبس الكمامات عندما لا يكون البث ويخبر احدهم ان الوفيات مزورة وان الفيروس ضعيف جدا,مباشرة من  LOC   MISC  لم ينتبهوا للكاميرا مقطع مسرب لفريق عمل  ORG  يتكلمون عن فيروس كورونا بأنه خدعة وبأن اللقاح موجود وانهم ملقحون ضده فلا داعي للبس الكمامات عندما لا يكون البث ويخبر احدهم ان الوفيات مزورة وان الفيروس ضعيف جدا,مباشرة من LOC MISC لم انتبه كامرا مقطع مسرب فريق عمل ORG تكلم عن فيروس كورونا أن خدعة أن لقاح موجود وان ملقح ضد لا داعي لبس كمام عند لا كان بث أخبر أحد ان وفاة مزور وان فيروس ضعيف جد,False
131,ARC,العالم امريكي يشرح كيف ان الموجات التي تنبعث من شبكات الجيل الخامس لها دور في تفشي فيروس الكورونا. والدليل ان اول منطقه تم تغطيتها بالكامل بشبكة الجيل الخامس 5G هي ووهان الصينية مصدر تفشي فيروس_كورونا الجزء الاول 1-2,العالم امريكي يشرح كيف ان الموجات التي تنبعث من شبكات الجيل الخامس لها دور في تفشي فيروس الكورونا. والدليل ان اول منطقه تم تغطيتها بالكامل بشبكة الجيل الخامس 5G هي  LOC  مصدر تفشي فيروس_كورونا الجزء الاول 1-2,عالم امريكي شرح كيف ان موج الذي انبعث من شبكة جيل خامس ل دور في تفشي فيروس كورونا . دليل ان أول منطق تم تغطية كامل شبكة جيل خامس 5G هي LOC مصدر تفشي فيروس _ كورونا جزء أول 1-2,False
4584,4IF,"قال الدكتور ستيفن هان مفوض إدارة الغذاء والدواء الاميركية في مقابلة صحفية أن وكالته ستكون على استعداد للموافقة على نشر لقاح فيروس كورونا قبل اتمام المرحلة 3 السريرية إذا وجدت الوكالة أنه من ""المناسب"" القيام بذلك.","قال الدكتور  PER  مفوض إدارة الغذاء والدواء الاميركية في مقابلة صحفية أن وكالته ستكون على استعداد للموافقة على نشر لقاح فيروس كورونا قبل اتمام المرحلة 3 السريرية إذا وجدت الوكالة أنه من ""المناسب"" القيام بذلك.","قال دكتور PER مفوض إدارة غذاء دواء أمريكي في مقابلة صحفي أن وكالة كان على استعداد موافقة على نشر لقاح فيروس كورونا قبل إتمام مرحلة 3 سريري إذا وجد وكالة أن من "" مناسب "" قيام ذلك .",False
1005,ARC,للوقاية من مرض كورونا يجب عليك ان تهتم بسنن الوضوء وأهمها: 1المضمضه 2 الاستنشاق والاستنثار. 3 غسل الكفين جيدا قبل الوضوء,للوقاية من مرض كورونا يجب عليك ان تهتم بسنن الوضوء وأهمها: 1المضمضه 2 الاستنشاق والاستنثار. 3 غسل الكفين جيدا قبل الوضوء,وقاية من مرض كورونا وجب على ان اهتم سنة وضوء أهم : 1 مضمضه 2 استنشاق استنثار . 3 غسل كف جيد قبل وضوء,False
4321,ARC,فيديو_متداول تم تداول مقطع لصدام حسين منذ مدة وهو يتحدث عن فيروس_كورونا ولكن في الحقيقة الصوت معدل عليه هنا صاحب الصوت في الفيديو المتداول,فيديو_متداول تم تداول مقطع لصدام حسين منذ مدة وهو يتحدث عن فيروس_كورونا ولكن في الحقيقة الصوت معدل عليه هنا صاحب الصوت في الفيديو المتداول,فيديو _ متداول تم تداول مقطع صدام حسين منذ مدة هو تحدث عن فيروس _ كورونا لكن في حقيقة صوت معدل على هنا صاحب صوت في فيديو متداول,True
4066,ARC,الامارات تقريبا اول دولة عربية اعلنت تسجيل حالات كورونا وفيها جنسيات عربية واجنية كتير جدا ومع ذلك مشفناش ولا واحد اماراتى بيشتم فى والوافدين او بيطلب بتريحلهم الحقيقة شعب زايد اثبت انه شعب محترم ومثقف, LOC  تقريبا اول دولة عربية اعلنت تسجيل حالات كورونا وفيها جنسيات عربية واجنية كتير جدا ومع ذلك مشفناش ولا واحد اماراتى بيشتم فى والوافدين او بيطلب بتريحلهم الحقيقة شعب زايد اثبت انه شعب محترم ومثقف,LOC تقريب أول دولة عربي أعلن تسجيل حالة كورونا في جنسية عربي اجنية كتير جد مع ذلك مشفناش لا واحد اماراتى شتم في وافد أو طلب بتريحلهم حقيقة شعب زايد أثبت ان شعب محترم مثقف,True
