,Unnamed: 0,origin,tweet_text,label
2768,2768,4IF,تعرف على موعد طرح اللقاح الروسي اللقاح الجديد الذي يجري التطعيم به سيطرح بنهاية الشهر الجاري وكان المدير العام لصندوق الاستثمار المباشر الروسي قد أكد أن الحكومة تلقت طلبات من 20 دولة لإنتاج شحنات من اللقاح الجديد يصل حجمها الإجمالي إلى مليار جرعة COVID19 كورونا روسيا,True
2769,2769,4IF,في وقت تسابق فيه المخابر الزمن لإنتاج لقاح.. دراسة إيطالية تكشف أن أكثر من 99% من الوفيات جراء الإصابة بفيروس كورونا أصحابها مصابون بأمراض مزمنة | تقرير جعفر سلمات الأخبار,True
2770,2770,ARC,الاستحمام بالماء الساخن هل يقتل فيروس_كورونا؟ الصحة العالمية ترد,True
2771,2771,4IF,أصدرت إدارة الدواء الصينية إرشادات للتقييم السريري لقاحات فيروس كورونا الجديد. يجب أن يكون اللقاح المرشح مناسبا لجميع الأعمار، بما في ذلك النساء الحوامل والمرضعات؛ على الأقل للبالغين، بما في ذلك كبار السن. يفضل أن يوفر اللقاح الحصانة لمدة سنة أو أكثر، و 6 أشهر على الأقل.,True
2772,2772,4IF,"أكثر من (1,000,000) جرعة من لقاح كورونا (كوفيد-19) تم إعطائها حتى الآن من خلال (405) موقع للتطعيم في كافة مناطق المملكة. سجل الآن عبر تطبيق صحتي لأخذ اللقاح:",True
2773,2773,ARC,صباحك صحة بناء على المعلومات المتوفرة حاليا من نتائج الدراسات الوبائية فإنه لايوجد خطر من إنتقال فيروس كورونا الجديد COVID-19 عبر البضائع والطرود القادمة من الصين ، كما أن غسل اليدين بالماء والصابون كفيل بالقضاء على الفيروسات التنفسية عامة . عافاكم الله,True
2774,2774,ARC,عاجل نقلا عن القناة العبرية 12: إصابة محمد_بن_زايد بفيروس كورونا اللهم عذابا وموتا يشف صدور قوم مؤمنين,False
2775,2775,MFH,"لبنان سيتم بناء مستشفى ل 10,000 مريض في مدة لا تتجاوز ال 20 سنة كورونا لا_داعي_للهلع سنموت_بعد_قليل",False
2776,2776,4IF,تخطط روسيا للبدء بطرح لقاح فايروس كورونا لعامة السكان بدءا من أكتوبر ، على أمل أن تكون أول دولة تبدأ التطعيمات الشاملة ضد فيروس قتل أكثر من 679000 شخص في جميع أنحاء العالم,True
2777,2777,MFH,كنا نقول مافي سجون تساع الكل، و هلق صرنا نقول مافي مستشفيات تساع الكل! لا_داعي_للهلع سنموت_بعد_قليل لبنان_يثور لبنان_يتكروان كورونا_لبنان COVID19,False
2778,2778,ARC,اختبار بسيط لمعرفه فيروس كورونا في 10 ثواني 9,False
2779,2779,ARC,منقول أخبار جيدة كورونا فيروس أوهان يمكن معالجته بماء الثوم الطازج المغلي طبيب صيني مسن اثبت فعاليتها وكذلك عدة مرضى استخدموها واثبتوا فعاليتها خذ 8 فصوص ثوم كبيرة واهرسها، اضف 7 كؤوس ماء ثم أغلى الخليط، كل الثوم واشرب من الماء المغلي. بين ليلة وضحاها ستشعر بالتحسن.. . منقول,False
2780,2780,ARC,"تظهر خريطة مروعة جديدة طبيعة الانتشار الذي لا يمكن وقفه لفيروس ""كورونا"" الجديد، في جميع أنحاء العالم. ويكشف الرسم البياني المذهل كيفية تحرك 5 ملايين من سكان ووهان الصينية، من نقطة صفر تفشي الفيروس، قبل وضع المدينة في الحجر الصحي",False
2781,2781,4IF,وزير الصحة الروسي: اللقاح ضد كورونا جاهز لإجراء الاختبار الثالث.,True
2782,2782,ARC,النجم رونالدو يحول فنادقه إلى مستشفيات لمعالجة ضحايا فيروس_كورونا_المستجد ، ويتكفل برواتب العمال والأطباء .. رسالة مختصرة .. ل تجار_الأزمات في بلادنا .. أين وطنيتكم ، أين إيمانكم .. أين شعوركم بالمسؤولية ؟ !! السعودية الرياض وزارة_الصحة كريستيانو,False
2783,2783,ARC,هل الثوم يحمي من فيروس كورونا؟,False
2784,2784,4IF,الرئيس الروسي فلاديمير بوتين يعلن تسجيل أول لقاح روسي ضد فايروس كورونا في العالم كورونا,True
2785,2785,MFH,شعب إنتخب نفس الطبقة السياسية الفاسدة على مر 30 سنة كيف بدنا نتكل عليه يعمل عزل منزلي حدا يشرحلي! لا_داعي_للهلع سنموت_بعد_قليل كورونا_لبنان كورونا_الجديد لبنان_يتكروان لبنان_ينتفض كلنا_يعني_كلنا,False
2786,2786,4IF,في العالم يتم تجربة لقاح الكورونا وغيره على فئران تجارب .. في الامارات الامر مختلف الاخبار_الحلوه,False
2787,2787,4IF,روسيا تعلن الحرب على كورونا بأول لقاح فعال,True
2788,2788,4IF,"وزارة الصحة الاتحادية إدارة الإعلام والعلاقات العامة 3 مارس 2021م وصول 820,000 جرعة لقاح كوفيد 19 كدفعة أولى",True
2789,2789,ARC,دراسات علمية تؤكد أن المتشافين من فيروس_كورونا_المستجد يمكن الاستفادة من بلازما_الدم الخاصة بهم في علاج المصابين بالفيروس,True
2790,2790,MFH,أهم النصائح لحماية نفسك من فيروس كورونا,True
2791,2791,ARC,الامارات تقريبا اول دولة عربية اعلنت تسجيل حالات كورونا وفيها جنسيات عربية واجنية كتير جدا ومع ذلك مشفناش ولا واحد اماراتى بيشتم فى والوافدين او بيطلب بتريحلهم الحقيقة شعب زايد اثبت انه شعب محترم ومثقف,True
2792,2792,ARC,عمموا المنشور للفائده بعون الله الموز مفيد جدا وطارد ل كورونا_فيروس عمموا المنشور وانسخوا الصور وانشروا لتعم الفائده انشاء الله,False
2793,2793,4IF,خبر_عاجل للمدافعين عن ترامب الحكومة الألمانية تحاول ان توقف محاولات ترامب إغراء شركة ألمانية خاصة بالمال لتنقل بحوثها الى أمريكا. الشركة بصدد إيجاد لقاح ل فيروس_كورونا وترامب يريده لأمريكا فقط بحسب تقرير رويترز,True
2794,2794,MFH,وزارة الصحة : - تسجيل 80 إصابة جديدة ب فيروس_كورونا. - ارتفاع عدد المصابين ب كورونا إلى 1251. - حالات الإصابة موزعة على 43 ولاية. - تسجيل 25 حالة وفاة جديدة بفيروس كورونا. - ارتفاع عدد الوفيات إلى 130. - 90 حالة تماثلت للشفاء. ريح_في_دارك COVID 19 Algerie,True
2795,2795,MFH,"هذا هو أخينا عثمان الذي توفي اليوم في المدية إثر إصابته ب:"" فيروس_كورونا رحمه الله تعالى وأسكنه فسيح جناته وألهم أهله الصبر والسلوان",True
2796,2796,ARC,منظمة الصحة العالمية ترفع الحالة إلى حالة صحة عامة طارئة عالمية لمواجهة فيروس كورونا الجديد القادم من الصين . بعد ارتفاع عدد الوفيات في الصين إلى 213. و ايطاليا تعلن الآن حالة الطواريء,True
2797,2797,4IF,وزارة التعليم العالي المصرية تعلن بدء التجارب السريرية على لقاح مصري ضد فيروس كورونا المستجد.,False
2798,2798,4IF,لكل من يسأل عن اللقاح، هذا موقع من النيويورك تايمز، يتيح لك معرفة اخر تطورات اللقاح ويتم تحديثه باستمرار بشكل مباشر.. اكثر من 125 لقاح 7 في المرحلة الاولى 7 في المرحلة الثانية 1 في المرحلة الثالثة صفر تم اعتماده هذه التغريدة سيتم تحديثها باستمرار,True
2799,2799,4IF,لقاح كورونا الذي صنعته شركة بيونتك الألمانية سيكون متوفرا في الصيدليات الالمانية بدءا من شهر اكتوبر القادم .,True
2800,2800,ARC,لا يعرض استلام الطرود من الصين الناس إلى خطر الإصابة فيروس_كورونا_المستجد فيروس_كورونا فيروس_كورونا_الجديد وحسب تحليل أجري مسبقا، أن فيروس_كورونا لا يعيش لفترة طويلة على الأشياء، مثل الرسائل أو الطرود.صحة الاسره جمعية_الأرشاد_الأسري_والنفسي,True
