,Unnamed: 0,origin,tweet_text,label,tweet_text_NER
2578,2578,4IF,إقبال من المواطنين والمقيمين على مركز لقاحات كورونا في نجران جنوب السعودية .. يبدأ المركز في استقبال المستفيدين من الساعة ال 9 صباحا حتى الساعة ال 11 ليلا عبر :,True,إقبال من المواطنين والمقيمين على مركز لقاحات كورونا في  LOC   LOC  .. يبدأ المركز في استقبال المستفيدين من الساعة ال 9 صباحا حتى الساعة ال 11 ليلا عبر :
2579,2579,4IF,إيطاليا تبدأ تجربة لقاح محتمل ل كورونا على متطوعين  البيان_القارئ_دائما,True, LOC  تبدأ تجربة لقاح محتمل  MISC  على متطوعين  البيان_القارئ_دائما
2580,2580,MFH,وفاة_محمد_الجاهلي بقلوب مؤمنة بقضاء الله وقدره انتقل الى رحمة الله الزميل في الجمارك_السعودية إدارة الرقابة - محمد بن عبدالله بن عبدالعزيز الجاهلي .. بعد إصابته بفايروس كورونا غفر الله له واسكنه فسيح جناته والهم أهله وذويه الصبر والسلوان .. ( إنا لله وإنا إليه راجعون ) 0,True,وفاة PER  بقلوب مؤمنة بقضاء الله وقدره انتقل الى رحمة الله الزميل في الجمارك_السعودية إدارة الرقابة -  PER  .. بعد إصابته بفايروس كورونا غفر الله له واسكنه فسيح جناته والهم أهله وذويه الصبر والسلوان .. ( إنا لله وإنا إليه راجعون ) 0
2581,2581,MFH,5 وكانت أول حالة معروفة لأي حيوان يصاب بالفيروس في الولايات المتحدة هي لأنثى نمر ماليزي يبلغ من العمر 4 سنوات في حديقة حيوان برونكس تدعى نادية والتي يعتقد أنها اصيبت بسبب حارس حديقة الحيوان الذي ايضا كان مصاب ب كورونا,True,5 وكانت أول حالة معروفة لأي حيوان يصاب بالفيروس في  LOC  هي لأنثى نمر ماليزي يبلغ من العمر 4 سنوات في حديقة حيوان  LOC  تدعى نادية والتي يعتقد أنها اصيبت بسبب حارس حديقة الحيوان الذي ايضا كان مصاب ب كورونا
2582,2582,ARC,عاجل خبراء يحذرون ان سبب تفشي وباء كورونا في بعض المدن المتطورة والاحياء وبعض الدول له ارتباط وثيق بشبكة الجيل الخامس من 5G وهذه الدراسة توكد ان مقاطعةوهان هيه اول مدينة تستخدم هذخ التقنيه ولفتت بعض التقارير ان هذه الشبكة خطرة على جهازالمناعة في مقاومته حتى الانفلونزا العادية,False,عاجل خبراء يحذرون ان سبب تفشي وباء كورونا في بعض المدن المتطورة والاحياء وبعض الدول له ارتباط وثيق بشبكة الجيل الخامس من  MISC  وهذه الدراسة توكد ان مقاطعةوهان هيه اول مدينة تستخدم هذخ التقنيه ولفتت بعض التقارير ان هذه الشبكة خطرة على جهازالمناعة في مقاومته حتى الانفلونزا العادية
2583,2583,ARC,عاجل || لبنان تنهي العام الدراسي 2020 حرصا على سلامة الطلاب للحد من انتشار فيروس_كورونا الكويت_تتصدى_لكورونا كورونا_الجديد كورنا,False,عاجل ||  LOC  تنهي العام الدراسي 2020 حرصا على سلامة الطلاب للحد من انتشار فيروس_كورونا  LOC _تتصدى_لكورونا كورونا_الجديد  LOC 
2584,2584,ARC,وزارة_الصحة: الثوم لا يحمي من فيروس_كورونا رؤية_الإمارات عين_في_كل_مكان,True,وزارة_الصحة: الثوم لا يحمي من فيروس_كورونا رؤية_الإمارات عين_في_كل_مكان
2585,2585,ARC,لا تقضي المضادات الحيوية على الفيروسات، بل تقضي على البكتيريا فقط. لا يوجد حتى يومنا هذا لقاح ولا دواء محدد للوقاية من فيروس كورونا أو علاجه للاطلاع على الحقائق قم بزيارة موقعنا: *نقلا عن منظمة الصحة العالمية  فيروس_كورونا coronavirus,True,لا تقضي المضادات الحيوية على الفيروسات، بل تقضي على البكتيريا فقط. لا يوجد حتى يومنا هذا لقاح ولا دواء محدد للوقاية من فيروس كورونا أو علاجه للاطلاع على الحقائق قم بزيارة موقعنا: *نقلا عن  ORG   فيروس_كورونا coronavirus
2586,2586,4IF,عاجل . . وزارة الصحة تؤكد : تم التأكد من فاعلية وأمان اللقاح الصيني الجديد ضد فيروس كورونا في المرحلتين الأولى والثانية، وستنفذ المرحلة الثالثة في المملكة على 5000 متطوع كحد أدنى من الأصحاء، من هم فوق سن 18 عاما. . . السعودية,True,عاجل . . وزارة الصحة تؤكد : تم التأكد من فاعلية وأمان اللقاح الصيني الجديد ضد فيروس كورونا في المرحلتين الأولى والثانية، وستنفذ المرحلة الثالثة في المملكة على 5000 متطوع كحد أدنى من الأصحاء، من هم فوق سن 18 عاما. . .  LOC 
2587,2587,MFH,وفاة طبيب الجلدية في محافظة بابل الدكتور بهاء جاسم العميدي الدكتور صاحب حملات لمساعدة الفقراء والعوائل المتعففة في محافظة بابل نسال الله ان يرحمه برحمته الواسعة وان يلهم اهله ومحبيه الصبر والسلوان كورونا,True,وفاة طبيب الجلدية في محافظة  LOC  الدكتور  PER  الدكتور صاحب حملات لمساعدة الفقراء والعوائل المتعففة في محافظة  LOC  نسال الله ان يرحمه برحمته الواسعة وان يلهم اهله ومحبيه الصبر والسلوان كورونا
2588,2588,ARC,نقلا عن وكالة Facken تم إغتيال البروفيسور والعالم التونسي محمود_عبدالقادر_بزرتي الذي اعلن منذ اسبوع عن تجاربه لاكتشاف لقاح ضد فيروس_كورونا في المخابر الالمانية في المانيا . شلون يصفون علماء العرب ونتو ضلو قللو من قيمة نفسكم خليك_بالبيت,False,نقلا عن وكالة  MISC  تم إغتيال البروفيسور والعالم التونسي  PER  الذي اعلن منذ اسبوع عن تجاربه لاكتشاف لقاح ضد فيروس_كورونا في  LOC  في  LOC  . شلون يصفون علماء  PER  ونتو ضلو قللو من قيمة نفسكم خليك_بالبيت
2589,2589,4IF,الاتحاد الأوروبي يوقع صفقة لشراء لقاح ضد كورونا مع شركة بريطانية بريطانيا الاتحاد_الأوروبي كورونا,True, ORG  يوقع صفقة لشراء لقاح ضد كورونا مع  ORG   ORG 
2590,2590,ARC,تريند الفن.. حقيقة إصابة سعد الصغير بفيروس كورونا.. خالد النبوى يهدد باعتزال الفن صدى_البلد البلد,True, PER  الفن.. حقيقة إصابة  PER  بفيروس كورونا..  PER  يهدد باعتزال الفن صدى_البلد البلد
2591,2591,4IF,الصحة الروسية: العاملون في القطاع الصحي أول من سيحصل على اللقاح  COVID19 coronavirus,True, ORG : العاملون في القطاع الصحي أول من سيحصل على اللقاح  COVID19 coronavirus
2592,2592,ARC,هل ينقل البعوض فيروس كورونا؟ عمون,True,هل ينقل البعوض فيروس كورونا؟ عمون
2593,2593,ARC,"خرج العاملون في مستشفى شمال ويلز لتحية ووداع جثمان زميلهم الطبيب الليبي ""الصادق الهوش"" الذي وافته المنية يوم أمس الاثنين، بعد إصابته بفيروس كورونا وذلك أثناء تأديته لواجبه في انقاذ أرواح المرضى بالمستشفى غفر الله له واسكنه فسيح جناته رسالة إلى العلمانيين والليبراليين",True,"خرج العاملون في  LOC  لتحية ووداع جثمان زميلهم الطبيب الليبي "" PER "" الذي وافته المنية يوم أمس الاثنين، بعد إصابته بفيروس كورونا وذلك أثناء تأديته لواجبه في انقاذ أرواح المرضى بالمستشفى غفر الله له واسكنه فسيح جناته رسالة إلى  PER   PER "
2594,2594,MFH,عاجل | الجزائر تعلن تسجيل 176 إصابة جديدة بفيروس كورونا و8 وفيات ليرتفع إجمالي الإصابات إلى 6067 والوفيات إلى 515,True,عاجل |  LOC  تعلن تسجيل 176 إصابة جديدة بفيروس كورونا و8 وفيات ليرتفع إجمالي الإصابات إلى 6067 والوفيات إلى 515
