,origin,tweet_text,label
3504,ARC,"الإعلام الصهيوني يؤكد إصابة # محمد _ بن _ زايد بفايروس # كورونا "" أيحسب أن لن يقدر عليه أحد """,False
274,MFH,تعلن # وزارة _ الصحة عن وفاة مقيم مصاب بمرض كورونا # كوفيد 19 يبلغ من العمر ستين عاما ليبلغ عدد الوفيات من هذا المرض # بالسلطنة إثنتا عشرة وفاة . وتتقدم # وزارة _ الصحة إلى ذوي الفقيد بخالص العزاء والمواساة سائلة الله سبحانه أن يلهم أهله وذويه الصبر والسلوان . [رابط],True
1912,ARC,اقرأ . . اقرأ . . اقرأ . . لا تنشر إشاعة . . لا تنشر خبر ما تعرف صحته . . لا تألف . . لا تصير عالم وخبير . . فقط اقرأ المعلومة الصحيحة 👇 🏻 الغبار يقتل الفيروسات 🙈 # كورونا تصبحون ع خير ✌,True
1657,ARC,هل يمكن لفيروس # كورونا المستجد الانتقال عن طريق البعوض ؟ # نصائح # فيروس _ كورونا # قطر # الدوحة # خليك _ بالبيت # COVID 19 # StaySafe # رتويت,True
4008,ARC,"خبر صعق العالم قبل قليل # ايطاليا 🇮 🇹 تفقد السيطرة كليا عن إحتواء الفيروس ورئيس الوزراء يقول : "" إنتهت حلول الأرض ؛ الأمر متروك للسماء "" # فيروس _ كورونا # عمان _ تواجه _ كرونا # كورونا # كورونا _ الجديد # كورونا _ الكويت # خليك _ بالبيت # بيتي _ _ رlحتي",False
4676,MFH,الفرق بينك وبين اللي معه كورونا ، انو هو عمل فحص وانت لأ . . 🙂,False
605,ARC,كنيسه في # المانيا تطلب من الامام برفع الاذان _ الله اكبر هذا يثبت انهم يعرفون الحق وكانوا ينكرونه ! ويدل على ان الله سيعلي كلمة الحق . . # كورونا,False
2468,ARC,# كورونا _ الجديد حذر الخبراء من إمكانية انتقال عدوى الفيروس عن طريق الطرود البريدية احذروا الشراء عن طريق الأسواق الإلكترونية الخبر أكيد ولا مجال للتشكيك فيه . . . . عندنا وحده طلبت جهاز عرسها كامل من الصين . . الله يعينها,False
1378,MFH,# مصر _ السيسي هل السيسب مستعد لصفقه الفتح ان يدفع 100 مليار دولار لانقاذ مصر من الكورونا ، عندي وصفه طبيعيه تنقذ مصر من الكورونا كليا الا الاناس الذين توقفت اعضاءهم عن العمل ، انا حاهز لتوقيع الصفقه وجاهز لشرح الوصفه لكبار علماء الطب مع الاقبات لنجاح الوصفه 100 - 100972522878900 .,False
776,MFH,نقل الي ألمانيا لتلقي العلاج : الرئاسة الجزائرية تعلن اصابة عبد المجيد تبون بفيروس كورونا [رابط],True
2226,4IF,"واعلنت روسيا انتحارهم بعد ان توصلوا مراحل متقدمة لفك شفرة # كورونا ولم ينتهي المسلسل وبعد ذلك امريكا بعد الاعلان عن مقتل الدكتور "" ليو "" بعد تصريحه التوصل الى لقاح من كورونا والاغرب العالم الياباني "" ساكي "" بعد ان صرح بفقد الاتصال عن علماء صينيين كان على تواصل معهم للتوصل لعلاج",False
2910,ARC,الثوم غذاء صحي يحتوي على بعض الخصائص المضادة للميكروبات ، لكن لا يوجد دليل على أن تناول الثوم يحمي الأشخاص من # فيروس _ كورونا المستجد,True
4751,MFH,متى يجب عليك لبس الكمامة ؟ 👇 🏼 # الوقايه _ من _ كورونا # كلنا _ مسؤول [رابط],True
4673,ARC,"الصحة العالمية تجيب على سؤال : "" الشلولو "" - الأكلة المصرية - هل تقضي على فيروس كورونا ؟ # الإمارات _ بعيون _ عربية # كورونا _ مصر # كورونا _ الجديد # كرونا",True
3559,ARC,✅ لا يعرض استلام الطرود من الصين الناس إلى خطر الإصابة بفيروس كورونا المستجد . كما أن فيروسات كورونا لا تعيش لفترة طويلة على الأشياء ، مثل الرسائل أو الطرود . . ❌ الفيروس يصيب كبار السن فقط . ✅ غير صحيح . فهو يصيب الجميع ، ولكن المشكلة أن الفيروس تكون أعراضه قوية,True
298,ARC,وباء قاتل كل 100 سنة وسر خطير في رقم 20 1720 : الطاعون - مرسيليا - فرنسا . . 1820 : الكوليرا - اندونيسيا ، تايلند ، الفلبين . . 1920 : الانفلونزا الاسبانية - اسبانيا . . 2020 : كورونا - ووهان - الصين . . # كورونا,False
2330,4IF,وانتم صنعتم ونشرتم اكبر وباء في العالم في العصر الحديث ودمرتم حياة البشرية باسرها ثم تأتي متفشخرا بأنكم بنيتم أكبر ورشة لإنتاج اللقاح . روحوا منكم لله [رابط],False
2404,MFH,الفرق بينك وبين اللي معه كورونا إنه هو عمل فحص وإنت لأ,False
3595,ARC,فقدنا السيطره كليا إنتهت حلول الارض . . الأمر متروك للسماء رئيس وزراء ايطاليا # حظر _ تجول _ اجباري _ ينقذنا # كورونا # خليك _ بالبيت # فيروس _ كورونا # حظر _ التجول # إيطاليا # كن _ محارب _ لكرونا #,False
4714,MFH,# عاجل | الجزيرة | شركة # موديرنا تعلن أن لقاحها لعلاج # كورونا أظهر فعالية بنسبة 95 % # جريدة _ الراية # سلامتك _ هي _ سلامتي [رابط],True
2217,MFH,# الكورونا _ واميريكا _ اللاتينيه عندي وصفه تنجي اميريكا اللتينيه من الكورونا وافاتها خلال ساعه وستعيد الحياه الى طبيعتها 972522878900 .,False
1965,ARC,🧪 # فيروس _ كورونا ❗ 🚬 التدخين و الشيشية يضعف الجهاز التنفسي ويجعلك أكثر عرضة . . لخطر انتقال فيروس # كوفيد _ 19 . . # يوم _ الجمعة # خلك _ في _ البيت # الحجر _ المنزلي # مكشات # فيروس _ كورونا # السعودية # لاتخرجون _ الا _ للضروره,True
3392,4IF,"وصلنا اليوم إلى 28 , 272 وهذا يعتبر رقم كبير بالنسبة لعدد السكان ولايوجد حتى الأن لقاح متوفر لعلاج # كورونا ورغم جهود وزارة الصحة إلى ان لايزال مؤشر الارتفاع واضح كل يوم مع ارتفاع اعداد الفحوصات اليومية وأتمنى تطبيق الحظر الشامل أو الجزئي على أقصى تقدير خلال فترة العيد . [رابط]",True
4272,4IF,لقاح أكسفورد التاجي أظهر نتائج واعدة [رابط],True
1691,MFH,تعلن وزارة _ الصحة عن وفاة مقيم مصاب بمرض كورونا كوفيد 19 ويبلغ من العمر ثلاثة وخمسين عاما . وتعد هذه ثامن وفاة تسجل في السلطنة لمريض مصاب بهذا المرض . وتتقدم وزارة الصحة إلى ذوي الفقيد بخالص العزاء والمواساة سائلة الله سبحانه أن يلهم أهله وذويه الصبر والسلوان # حملة _ الغبري [رابط],True
2347,MFH,🔴 تسجيل 73 حالة جديدة مصابة بكورونا في الجزائر 🔴 إرتفاع عدد الإصابات بكورونا إلى حالة 584 🔴 تسجيل أربع وفيات جديدة بفيروس كورونا في الجزائر 🔴 ارتفاع عدد الوفيات بكورونا في الجزائر إلى حالة وفاة 35 # فيروس _ كورونا # covid _ 19 _ dza [رابط],True
1538,ARC,رغد صدام حسين تكشف حقيقة حديث والدها عن كورونا المستجد,True
4137,ARC,أخبار جيدة كورونا فيروس أوهان يمكن معالجته بماء الثوم الطازج المغلي طبيب صيني مسن اثبت فعاليتها وكذلك عدة مرضى استخدموها واثبتوا فعاليتها خذ 8 فصوص ثوم كبيرة واهرسها اضف 7 كؤوس ماء ثم أغلى الخليط كل الثوم واشرب من الماء المغلي . بين ليلة وضحاها في غمضة عين ستشعر بالتحسن والشفاء,False
4704,ARC,الاتحاد الانجليزي : من الممكن الغاء الدوري الانجليزي في حال تفشي فيروس كورونا اليوم : فيروس كورونا يصيب اول شخص من مدينه ليفربول انا :,False
